Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-24 00:00:00,O,997,29829,863,70,763,1,1,307,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,26963
2022-11-24 00:01:00,O,997,29827,863,70,763,1,1,319,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,11710
2022-11-24 00:02:01,O,997,29828,863,70,762,1,1,320,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,774,6,45,556,1739,10,13,9939
2022-11-24 00:03:00,O,997,29828,862,70,762,1,1,338,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,49736
2022-11-24 00:04:00,O,997,29827,862,70,761,1,1,337,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,29187
2022-11-24 00:05:00,O,997,29827,862,70,761,0,1,339,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,39621
2022-11-24 00:06:00,O,997,29824,862,70,761,0,1,339,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,47151
2022-11-24 00:07:01,O,997,29824,862,70,761,0,1,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,34647
2022-11-24 00:08:00,O,997,29823,862,70,760,0,1,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,37392
2022-11-24 00:09:00,O,997,29822,862,70,760,0,1,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,1765
2022-11-24 00:10:00,O,997,29821,862,70,760,0,1,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,39915
2022-11-24 00:11:00,O,997,29821,862,70,760,0,0,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,44723
2022-11-24 00:12:01,O,997,29821,862,70,759,0,0,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,64504
2022-11-24 00:13:00,O,997,29823,862,70,758,0,0,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,64782
2022-11-24 00:14:00,O,997,29818,862,70,759,0,0,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,21776
2022-11-24 00:15:00,O,997,29821,862,70,758,0,0,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,62709
2022-11-24 00:16:01,O,997,29822,861,71,758,0,0,341,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,30163
2022-11-24 00:17:00,O,997,29822,862,71,757,0,0,341,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,10505
2022-11-24 00:18:00,O,997,29824,861,71,757,0,0,341,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,272,853,65535,65535,0,0,0,0,0,0,775,6,45,556,1739,10,13,5696
