Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-17 00:00:00,O,662,29819,849,77,770,0,0,313,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,6794
2022-11-17 00:01:00,O,663,29818,849,77,770,1,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,8858
2022-11-17 00:02:00,O,663,29822,849,77,770,0,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,60562
2022-11-17 00:03:00,O,663,29820,849,77,770,0,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,58729
2022-11-17 00:04:01,O,663,29821,849,77,770,0,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,29084
2022-11-17 00:05:00,O,663,29821,849,77,770,0,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,29084
2022-11-17 00:06:00,O,663,29821,849,77,770,1,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,35954
2022-11-17 00:07:00,O,663,29820,849,77,770,0,0,64,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,58729
2022-11-17 00:08:00,O,663,29820,849,77,770,1,0,24,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,49189
2022-11-17 00:09:01,O,663,29819,849,77,771,0,0,24,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,39982
2022-11-17 00:10:00,O,663,29816,849,77,770,0,0,5,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,58129
2022-11-17 00:11:00,O,663,29817,849,77,770,1,0,360,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,52938
2022-11-17 00:12:00,O,663,29817,849,77,770,0,0,360,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,13092
2022-11-17 00:13:00,O,663,29818,848,77,771,0,0,11,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,57709
2022-11-17 00:14:01,O,663,29816,848,77,771,1,0,11,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,5496
2022-11-17 00:15:00,O,663,29816,848,77,770,0,0,11,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,59291
2022-11-17 00:16:00,O,663,29818,848,77,771,0,0,11,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,57709
2022-11-17 00:17:01,O,663,29818,848,77,771,1,0,34,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,16414
2022-11-17 00:18:00,O,663,29816,847,77,770,1,0,42,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,20770
2022-11-17 00:19:00,O,663,29816,848,77,771,1,0,42,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,7493
2022-11-17 00:20:00,O,663,29816,847,77,772,1,1,55,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,105,188,769,65535,65535,0,0,0,0,0,0,771,6,45,553,1738,10,13,43880
