Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-25 00:00:00,O,1045,29859,862,71,763,4,5,177,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,8195
2022-11-25 00:01:00,O,1045,29858,862,71,763,6,5,177,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,37632
2022-11-25 00:02:00,O,1045,29858,861,71,763,5,6,163,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,51013
2022-11-25 00:03:00,O,1045,29855,861,71,763,2,6,172,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,14223
2022-11-25 00:04:01,O,1045,29854,861,71,763,6,6,182,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,64553
2022-11-25 00:05:00,O,1045,29852,861,70,763,4,5,172,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,5361
2022-11-25 00:06:00,O,1045,29849,861,71,764,4,5,198,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,25956
2022-11-25 00:07:00,O,1045,29847,860,71,764,4,5,189,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,45632
2022-11-25 00:08:01,O,1045,29846,860,71,765,2,4,186,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,30018
2022-11-25 00:09:00,O,1045,29846,860,71,765,4,4,184,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,11308
2022-11-25 00:10:00,O,1045,29847,860,71,765,5,4,210,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,4940
2022-11-25 00:11:00,O,1045,29847,859,71,766,2,4,168,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,284,865,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,16503
