Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-27 00:00:00,O,1141,29853,865,74,778,1,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,46402
2022-11-27 00:01:01,O,1141,29854,865,74,778,0,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,54690
2022-11-27 00:02:01,O,1141,29851,865,74,778,1,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,36703
2022-11-27 00:03:00,O,1141,29850,865,74,777,1,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,2749
2022-11-27 00:04:00,O,1141,29852,864,74,777,1,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,24562
2022-11-27 00:05:01,O,1141,29851,864,74,777,1,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,61722
2022-11-27 00:06:00,O,1141,29852,864,74,777,0,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,41500
2022-11-27 00:07:00,O,1141,29852,864,74,776,0,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,44305
2022-11-27 00:08:00,O,1141,29851,864,74,776,0,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,1017
2022-11-27 00:09:00,O,1141,29849,864,74,776,0,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,2562
2022-11-27 00:10:01,O,1141,29849,864,74,776,0,1,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,63033
2022-11-27 00:11:00,O,1141,29847,863,74,776,0,1,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,25214
2022-11-27 00:12:00,O,1141,29848,864,74,776,0,1,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,40695
2022-11-27 00:13:00,O,1141,29848,864,74,776,0,0,309,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,43951
2022-11-27 00:14:00,O,1141,29847,864,74,775,0,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,60395
2022-11-27 00:15:01,O,1141,29849,864,74,775,0,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,38442
2022-11-27 00:16:00,O,1141,29847,863,74,775,0,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,621
2022-11-27 00:17:00,O,1141,29846,863,74,775,0,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,38552
2022-11-27 00:18:00,O,1141,29848,863,74,775,0,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,60249
2022-11-27 00:19:01,O,1141,29847,863,74,775,1,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,6,45,557,1740,10,13,65411
2022-11-27 00:20:00,O,1141,29846,863,74,774,0,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,6,45,557,1740,10,13,10435
2022-11-27 00:21:06,O,1142,29845,863,74,774,1,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,64369
2022-11-27 00:22:01,O,1142,29843,863,74,773,2,0,309,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,63064
2022-11-27 00:23:00,O,1142,29842,863,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,54577
2022-11-27 00:24:00,O,1142,29844,863,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,61228
2022-11-27 00:25:13,O,1142,29843,863,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,16836
2022-11-27 00:26:00,O,1142,29844,863,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,24186
2022-11-27 00:27:00,O,1142,29843,862,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,40896
2022-11-27 00:28:00,O,1142,29844,862,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,32894
2022-11-27 00:29:01,O,1142,29842,863,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,54577
2022-11-27 00:30:00,O,1142,29842,862,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,47715
2022-11-27 00:31:00,O,1142,29842,862,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,47715
2022-11-27 00:32:00,O,1142,29841,862,74,773,0,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,10093
2022-11-27 00:33:01,O,1142,29841,862,74,773,1,0,281,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,55939
2022-11-27 00:34:00,O,1142,29841,862,74,773,0,0,281,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,50405
2022-11-27 00:35:13,O,1142,29841,862,74,773,1,0,281,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,34909
2022-11-27 00:36:00,O,1142,29838,862,74,773,1,0,281,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,52929
2022-11-27 00:37:00,O,1142,29841,862,74,773,0,1,281,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,16619
2022-11-27 00:38:00,O,1142,29842,862,74,773,0,1,281,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,56805
2022-11-27 00:39:00,O,1142,29840,862,74,774,2,1,283,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,47802
2022-11-27 00:40:00,O,1142,29841,862,74,773,2,1,255,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,36438
2022-11-27 00:41:05,O,1142,29840,862,74,774,1,1,310,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,775,3,187,557,1740,10,13,23298
2022-11-27 00:42:07,O,1142,29839,862,74,773,1,1,257,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,970
2022-11-27 00:43:00,O,1142,29838,862,74,773,1,1,278,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,15243
2022-11-27 00:44:00,O,1142,29839,862,74,773,4,1,296,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,305,886,65535,65535,0,0,0,0,0,0,776,3,187,557,1740,10,13,13618
