Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-12-04 00:00:00,O,1476,29821,847,70,762,1,1,312,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,28091
2022-12-04 00:01:00,O,1476,29820,847,71,763,1,1,320,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,37278
2022-12-04 00:02:00,O,1476,29819,847,71,762,1,1,327,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,5535
2022-12-04 00:03:01,O,1476,29817,847,71,762,0,1,327,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,57738
2022-12-04 00:04:00,O,1476,29819,847,71,762,1,1,327,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,5535
2022-12-04 00:05:00,O,1476,29818,847,71,762,1,1,327,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,22040
2022-12-04 00:06:00,O,1476,29817,846,71,762,1,1,327,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,42052
2022-12-04 00:07:00,O,1476,29817,846,71,762,0,1,327,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,22954
2022-12-04 00:08:00,O,1476,29817,846,71,762,0,0,327,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,27890
2022-12-04 00:09:00,O,1476,29815,847,71,762,0,0,327,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,32353
2022-12-04 00:10:01,O,1476,29815,847,71,761,0,1,335,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,3726
2022-12-04 00:11:05,O,1476,29815,847,71,762,2,1,347,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,26452
2022-12-04 00:12:00,O,1476,29815,847,71,762,0,1,347,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,48281
2022-12-04 00:13:00,O,1476,29812,846,71,762,0,1,347,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,20165
2022-12-04 00:14:06,O,1476,29811,846,71,761,0,1,347,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,61754
2022-12-04 00:15:00,O,1476,29811,846,71,761,0,1,347,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,33,961,65535,65535,0,0,0,0,0,0,777,6,45,601,1742,10,13,61754
