Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-12-01 00:00:00,O,1332,29823,851,74,757,1,1,257,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,55742
2022-12-01 00:01:00,O,1332,29821,851,74,758,0,1,327,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,1686
2022-12-01 00:02:00,O,1332,29821,851,74,758,0,1,327,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,1686
2022-12-01 00:03:01,O,1332,29819,851,74,758,0,1,327,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,15499
2022-12-01 00:04:00,O,1332,29817,851,74,758,1,1,360,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,43899
2022-12-01 00:05:00,O,1332,29819,851,74,758,1,1,360,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,41600
2022-12-01 00:06:00,O,1332,29819,851,74,758,1,1,40,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,37005
2022-12-01 00:07:00,O,1332,29820,851,74,758,0,1,59,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,17775
2022-12-01 00:08:01,O,1332,29820,850,74,758,1,1,60,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,62007
2022-12-01 00:09:00,O,1332,29821,850,74,758,0,1,81,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,59571
2022-12-01 00:10:00,O,1332,29819,851,74,759,1,1,81,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,0,928,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,20255
