Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-12-13 00:00:00,O,1908,29817,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,25491
2022-12-13 00:01:00,O,1908,29817,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,25491
2022-12-13 00:02:00,O,1908,29817,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,25491
2022-12-13 00:03:01,O,1908,29818,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,65181
2022-12-13 00:04:00,O,1908,29818,849,72,765,0,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,44099
2022-12-13 00:05:00,O,1909,29815,849,72,765,0,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,17827
2022-12-13 00:06:00,O,1909,29816,849,72,765,0,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,44183
2022-12-13 00:07:00,O,1909,29815,849,72,765,0,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,17827
2022-12-13 00:08:01,O,1909,29817,849,72,765,0,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,14434
2022-12-13 00:09:00,O,1909,29816,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,65097
2022-12-13 00:10:00,O,1909,29817,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,27324
2022-12-13 00:11:00,O,1909,29813,849,72,765,0,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,19544
2022-12-13 00:12:00,O,1909,29813,849,72,765,0,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,7814
2022-12-13 00:13:01,O,1909,29812,849,72,765,1,0,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,30621
2022-12-13 00:14:00,O,1909,29810,848,72,765,1,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,28684
2022-12-13 00:15:00,O,1909,29810,850,72,765,1,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,44712
2022-12-13 00:16:00,O,1909,29810,848,72,765,1,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,28684
2022-12-13 00:17:01,O,1909,29810,849,72,765,1,0,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,8030
2022-12-13 00:18:00,O,1909,29810,848,72,766,1,1,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,21571
2022-12-13 00:19:00,O,1909,29810,849,72,766,0,1,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,50943
2022-12-13 00:20:00,O,1909,29811,848,72,766,1,1,331,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,32594
2022-12-13 00:21:01,O,1909,29808,848,72,766,1,1,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,45186
2022-12-13 00:22:00,O,1909,29808,848,72,766,0,1,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,19820
2022-12-13 00:23:00,O,1909,29808,848,72,766,0,1,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,19820
2022-12-13 00:24:00,O,1909,29806,848,72,766,0,1,331,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,40709
2022-12-13 00:25:01,O,1909,29807,848,72,766,2,1,323,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,33949
2022-12-13 00:26:00,O,1909,29805,848,72,767,2,1,315,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,18536
2022-12-13 00:27:00,O,1909,29805,848,72,766,2,1,315,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,18277
2022-12-13 00:28:00,O,1909,29806,848,72,767,2,1,308,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,42018
2022-12-13 00:29:00,O,1909,29803,848,72,767,1,1,306,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,6762
2022-12-13 00:30:00,O,1909,29803,848,72,768,1,1,306,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,31541
2022-12-13 00:31:00,O,1909,29803,847,72,768,2,1,306,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,7804
2022-12-13 00:32:01,O,1909,29804,848,72,768,1,1,306,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,143,1071,65535,65535,0,0,0,0,0,0,778,6,45,605,1745,10,13,54749
