Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-20 00:00:00,O,804,29781,876,72,795,0,2,70,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,26551
2022-11-20 00:01:00,O,804,29779,877,72,795,0,1,18,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,52034
2022-11-20 00:02:01,O,804,29779,876,72,795,1,1,16,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,19670
2022-11-20 00:03:00,O,804,29779,876,72,795,1,1,33,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,52667
2022-11-20 00:04:00,O,804,29779,876,72,796,1,1,55,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,22192
2022-11-20 00:05:00,O,804,29777,876,72,795,0,1,57,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,58462
2022-11-20 00:06:00,O,804,29779,876,72,795,2,1,56,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,64390
2022-11-20 00:07:01,O,804,29779,876,72,795,2,1,71,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,5217
2022-11-20 00:08:00,O,804,29777,876,72,795,0,1,51,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,29348
2022-11-20 00:09:00,O,804,29778,876,72,794,0,1,53,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,57311
2022-11-20 00:10:00,O,804,29778,876,72,795,0,1,31,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,33787
2022-11-20 00:11:00,O,804,29776,876,72,794,2,1,29,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,19432
2022-11-20 00:12:01,O,804,29779,876,72,794,0,1,9,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,44587
2022-11-20 00:13:00,O,804,29778,876,72,794,2,1,57,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,31458
2022-11-20 00:14:00,O,804,29776,876,72,794,1,1,36,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,47110
2022-11-20 00:15:00,O,804,29776,876,72,794,0,1,24,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,41193
2022-11-20 00:16:01,O,804,29775,876,72,794,1,1,326,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,51998
2022-11-20 00:17:00,O,804,29773,876,72,794,1,1,60,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,10897
2022-11-20 00:18:00,O,804,29773,876,72,793,1,1,31,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,9875
2022-11-20 00:19:00,O,804,29774,876,72,793,0,1,5,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,36523
2022-11-20 00:20:01,O,804,29773,876,72,793,0,1,5,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,5029
2022-11-20 00:21:00,O,804,29772,876,72,793,2,1,26,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,42121
2022-11-20 00:22:00,O,804,29773,876,72,793,0,1,62,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,54080
2022-11-20 00:23:00,O,804,29773,876,72,793,2,1,272,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,18091
2022-11-20 00:24:01,O,804,29771,876,72,793,2,1,49,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,17364
2022-11-20 00:25:00,O,804,29770,876,72,792,1,1,42,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,11339
2022-11-20 00:26:12,O,804,29770,876,72,791,0,1,40,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,222,803,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,37318
