Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-19 00:00:00,O,756,29798,856,74,766,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,64901
2022-11-19 00:01:01,O,756,29798,855,74,766,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,60313
2022-11-19 00:02:00,O,756,29798,856,74,766,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,64901
2022-11-19 00:03:00,O,756,29796,855,74,765,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,62325
2022-11-19 00:04:00,O,756,29796,855,74,765,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,62325
2022-11-19 00:05:00,O,756,29797,856,74,765,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,29084
2022-11-19 00:06:01,O,756,29795,855,74,764,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,21136
2022-11-19 00:07:00,O,756,29795,855,74,765,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,23965
2022-11-19 00:08:00,O,756,29792,855,74,764,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,53150
2022-11-19 00:09:00,O,756,29794,856,74,764,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,53369
2022-11-19 00:10:00,O,756,29795,856,74,764,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,17548
2022-11-19 00:11:01,O,756,29795,855,74,764,0,0,105,65535,65535,65535,92,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,21136
2022-11-19 00:12:00,O,756,29793,855,74,764,1,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,62555
2022-11-19 00:13:00,O,756,29793,855,74,764,0,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,2485
2022-11-19 00:14:00,O,756,29794,855,74,764,0,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,38075
2022-11-19 00:15:00,O,756,29792,855,74,764,0,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,40256
2022-11-19 00:16:01,O,756,29793,855,74,763,0,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,9366
2022-11-19 00:17:06,O,756,29792,855,74,763,0,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,45155
2022-11-19 00:18:00,O,756,29791,855,74,764,1,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,22899
2022-11-19 00:19:01,O,756,29790,855,74,764,1,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,52614
2022-11-19 00:20:00,O,756,29789,855,74,764,1,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,20616
2022-11-19 00:21:00,O,756,29790,855,74,764,1,0,105,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,52614
2022-11-19 00:22:00,O,756,29789,855,74,764,1,0,145,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,36911
2022-11-19 00:23:01,O,756,29790,855,74,764,1,0,153,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,22913
2022-11-19 00:24:00,O,756,29789,855,74,764,1,1,143,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,18431
2022-11-19 00:25:00,O,756,29788,854,74,764,1,1,142,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,42692
2022-11-19 00:26:00,O,756,29788,855,74,765,2,1,148,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,10336
2022-11-19 00:27:07,O,756,29787,854,74,765,0,1,149,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,10379
2022-11-19 00:28:00,O,756,29787,855,74,765,0,1,155,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,11265
2022-11-19 00:29:00,O,756,29789,854,74,765,0,1,155,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,31054
2022-11-19 00:30:00,O,757,29790,854,74,765,1,1,156,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,13669
2022-11-19 00:31:00,O,757,29789,854,74,766,0,1,156,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,17554
2022-11-19 00:32:00,O,757,29787,854,74,766,1,1,171,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,15732
2022-11-19 00:33:00,O,757,29788,854,74,766,0,1,171,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,28274
2022-11-19 00:34:00,O,757,29787,854,74,766,1,1,171,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,15732
2022-11-19 00:35:01,O,757,29787,854,74,766,2,1,174,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,11163
2022-11-19 00:36:00,O,757,29786,854,74,766,0,1,174,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,25763
2022-11-19 00:37:13,O,757,29787,854,74,766,0,1,174,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,61526
2022-11-19 00:38:17,O,757,29786,854,74,766,1,1,174,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,39245
2022-11-19 00:39:00,O,757,29786,854,74,767,1,1,174,65535,65535,65535,93,65535,0,255,0,0,65535,0,0,0,0,209,790,65535,65535,0,0,0,0,0,0,772,3,192,554,1739,10,13,38464
