Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-26 00:00:00,O,1093,29836,873,72,785,1,1,300,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,44904
2022-11-26 00:01:01,O,1093,29834,873,72,785,1,1,346,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,13486
2022-11-26 00:02:00,O,1093,29834,873,72,785,0,1,340,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,41624
2022-11-26 00:03:00,O,1093,29836,873,72,785,2,1,42,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,33132
2022-11-26 00:04:00,O,1093,29835,872,72,785,1,1,59,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,62777
2022-11-26 00:05:00,O,1093,29834,873,72,785,0,1,29,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,57001
2022-11-26 00:06:01,O,1093,29838,873,72,785,1,1,351,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,43333
2022-11-26 00:07:00,O,1093,29838,872,72,785,0,1,348,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,13389
2022-11-26 00:08:00,O,1093,29840,872,72,784,2,1,346,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,3484
2022-11-26 00:09:00,O,1093,29839,872,72,784,1,1,342,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,5075
2022-11-26 00:10:00,O,1093,29836,872,72,784,2,1,10,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,16269
2022-11-26 00:11:01,O,1093,29841,872,72,784,1,1,9,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,22909
2022-11-26 00:12:00,O,1093,29838,872,72,784,0,1,5,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,40191
2022-11-26 00:13:00,O,1093,29839,871,72,783,1,1,9,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,14483
2022-11-26 00:14:00,O,1093,29841,871,72,783,0,1,344,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,46805
2022-11-26 00:15:00,O,1093,29841,871,72,783,1,1,355,65535,65535,65535,91,65535,0,255,0,0,65535,0,0,0,0,296,877,65535,65535,0,0,0,0,0,0,775,6,75,557,1740,10,13,35806
