Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-18 00:00:00,O,708,29827,866,75,770,1,2,291,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,47804
2022-11-18 00:01:00,O,708,29828,867,75,770,1,2,292,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,24290
2022-11-18 00:02:00,O,708,29827,866,75,770,2,2,292,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,47483
2022-11-18 00:03:00,O,708,29829,866,75,770,2,1,284,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,5087
2022-11-18 00:04:01,O,708,29829,866,75,769,1,1,284,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,9451
2022-11-18 00:05:00,O,708,29827,866,75,769,1,1,319,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,995
2022-11-18 00:06:00,O,708,29827,866,75,769,1,1,296,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,44887
2022-11-18 00:07:00,O,708,29826,866,75,769,1,1,292,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,17746
2022-11-18 00:08:01,O,708,29828,866,75,769,2,1,288,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,29500
2022-11-18 00:09:00,O,708,29825,866,75,769,1,1,279,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,19481
2022-11-18 00:10:00,O,708,29823,866,75,769,1,1,259,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,24998
2022-11-18 00:11:00,O,708,29824,866,75,769,1,1,277,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,52676
2022-11-18 00:12:00,O,708,29823,866,75,769,2,1,290,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,20408
2022-11-18 00:13:01,O,708,29824,866,75,769,0,1,294,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,42095
2022-11-18 00:14:00,O,708,29824,866,75,769,1,1,297,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,31259
2022-11-18 00:15:00,O,708,29821,865,75,769,1,1,297,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,35458
2022-11-18 00:16:00,O,708,29823,865,75,768,1,1,297,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,35956
2022-11-18 00:17:01,O,708,29821,865,75,769,1,1,294,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,64454
2022-11-18 00:18:00,O,708,29822,865,75,769,1,1,263,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,28405
2022-11-18 00:19:00,O,708,29821,865,75,768,1,1,298,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,55525
2022-11-18 00:20:00,O,708,29819,865,75,768,1,1,288,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,41840
2022-11-18 00:21:00,O,708,29819,865,75,768,1,1,215,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,30482
2022-11-18 00:22:00,O,708,29818,865,75,769,5,1,227,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,51904
2022-11-18 00:23:00,O,708,29819,865,75,768,2,1,260,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,48546
2022-11-18 00:24:00,O,708,29817,865,75,768,1,1,244,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,12578
2022-11-18 00:25:00,O,708,29816,865,75,768,1,1,240,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,36743
2022-11-18 00:26:01,O,708,29817,865,75,768,2,1,240,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,15697
2022-11-18 00:27:06,O,708,29817,865,75,768,1,1,234,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,54186
2022-11-18 00:28:00,O,708,29815,865,75,768,0,1,272,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,45397
2022-11-18 00:29:01,O,708,29816,864,75,768,0,1,272,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,14131
2022-11-18 00:30:00,O,709,29815,864,75,768,1,1,244,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,38266
2022-11-18 00:31:00,O,709,29814,865,75,768,1,1,251,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,8089
2022-11-18 00:32:07,O,709,29813,864,75,767,0,1,188,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,20930
2022-11-18 00:33:00,O,709,29812,864,75,767,0,1,188,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,50487
2022-11-18 00:34:00,O,709,29813,864,75,768,0,1,189,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,10753
2022-11-18 00:35:00,O,709,29811,864,75,767,0,1,190,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,32503
2022-11-18 00:36:01,O,709,29813,864,75,768,1,1,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,8852
2022-11-18 00:37:00,O,709,29810,864,75,768,0,1,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,29074
2022-11-18 00:38:00,O,709,29810,864,75,767,0,1,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,4301
2022-11-18 00:39:00,O,709,29807,864,75,767,1,1,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,41540
2022-11-18 00:40:00,O,709,29810,864,75,767,0,1,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,4301
2022-11-18 00:41:00,O,709,29807,863,75,767,1,0,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,32410
2022-11-18 00:42:00,O,709,29809,863,75,768,0,0,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,12354
2022-11-18 00:43:00,O,709,29805,864,75,767,1,0,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,771,6,45,554,1739,10,13,56200
2022-11-18 00:44:07,O,709,29807,864,75,767,0,0,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,27378
2022-11-18 00:45:00,O,709,29809,864,75,767,0,0,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,47259
2022-11-18 00:46:00,O,709,29805,863,75,767,0,0,195,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,199,780,65535,65535,0,0,0,0,0,0,770,6,45,554,1739,10,13,35471
