Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-30 00:00:00,O,1284,29815,844,73,745,4,3,298,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,59880
2022-11-30 00:01:00,O,1284,29815,844,73,745,2,3,298,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,42414
2022-11-30 00:02:00,O,1284,29815,844,73,744,4,3,303,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,54825
2022-11-30 00:03:01,O,1284,29813,843,73,744,4,3,267,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,52108
2022-11-30 00:04:00,O,1284,29813,843,73,744,2,3,287,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,9418
2022-11-30 00:05:00,O,1284,29814,844,73,744,1,3,284,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,48380
2022-11-30 00:06:00,O,1284,29815,843,73,744,2,3,299,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,40080
2022-11-30 00:07:00,O,1284,29815,843,73,744,2,3,307,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,16736
2022-11-30 00:08:01,O,1284,29818,843,73,744,2,3,304,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,44571
2022-11-30 00:09:00,O,1284,29818,843,73,744,1,3,328,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,16955
2022-11-30 00:10:00,O,1284,29816,843,73,744,0,2,327,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,62002
2022-11-30 00:11:00,O,1284,29817,843,73,744,2,2,291,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,32937
2022-11-30 00:12:00,O,1284,29815,843,73,743,3,2,307,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,56477
2022-11-30 00:13:01,O,1284,29816,843,73,744,1,2,325,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,6900
2022-11-30 00:14:00,O,1284,29815,843,73,743,4,2,257,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,58348
2022-11-30 00:15:00,O,1284,29815,842,73,744,5,2,297,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,25114
2022-11-30 00:16:00,O,1284,29815,842,73,744,1,2,279,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,1464
2022-11-30 00:17:01,O,1284,29815,842,73,744,0,2,296,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,4835
2022-11-30 00:18:00,O,1284,29817,842,73,744,1,2,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,27352
2022-11-30 00:19:00,O,1284,29817,842,73,744,1,2,309,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,32752
2022-11-30 00:20:07,O,1284,29818,842,73,744,1,2,269,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,11695
2022-11-30 00:21:00,O,1284,29818,842,73,744,0,2,272,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,15741
2022-11-30 00:22:06,O,1284,29820,842,73,744,0,1,272,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,22664
2022-11-30 00:23:00,O,1284,29821,841,73,744,0,1,272,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,32139
2022-11-30 00:24:00,O,1284,29819,842,73,744,1,1,242,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,13486
2022-11-30 00:25:00,O,1284,29822,842,74,744,1,1,233,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,38794
2022-11-30 00:26:00,O,1284,29821,842,74,744,2,1,175,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,5773
2022-11-30 00:27:00,O,1284,29818,841,74,744,0,1,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,51394
2022-11-30 00:28:00,O,1284,29818,841,74,744,0,1,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,51394
2022-11-30 00:29:06,O,1285,29820,841,74,744,0,1,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,64496
2022-11-30 00:30:07,O,1285,29819,842,74,744,0,0,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,53686
2022-11-30 00:31:00,O,1285,29818,841,74,744,0,0,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,62645
2022-11-30 00:32:00,O,1285,29819,841,74,744,0,0,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,24640
2022-11-30 00:33:00,O,1285,29817,841,74,744,0,0,174,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,27067
2022-11-30 00:34:01,O,1285,29817,841,74,744,2,0,293,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,54425
2022-11-30 00:35:00,O,1285,29814,841,74,744,1,0,294,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,5178
2022-11-30 00:36:00,O,1285,29815,841,74,744,1,0,294,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,338,919,65535,65535,0,0,0,0,0,0,776,6,45,559,1741,10,13,32975
